id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2825489199,444,1,2,52,2,ar8e9gyeyninjade4u79kapqm,1,25.7,49.4,2025-07-04T17:16:51.832Z,2025-07-04T17:16:54Z,5787102169,213,5.44,5787102165,141,19.5,5787102159,3,,5787102163,140,43.0,5787102167,212,27.3,5787102161,56,Back,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489201,445,49,2,52,5,ar8e9gyeyninjade4u79kapqm,1,43.1,19.7,2025-07-04T17:16:54.841Z,2025-07-04T17:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489203,446,1,2,52,10,ar8e9gyeyninjade4u79kapqm,0,66.7,12,2025-07-04T17:16:59.688Z,2025-07-04T17:17:00Z,5787102179,140,73.6,5787102181,141,27.9,5787102185,213,0.98,5787102183,212,13.0,5787102177,56,Center,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489205,521,8,2,52,12,52rvkys9wse9ip8a181ik4697,1,27.8,70.1,2025-07-04T17:17:02.344Z,2025-07-04T22:08:42Z,5787102187,56,Back,5787276483,385,,,,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489207,522,52,2,52,14,52rvkys9wse9ip8a181ik4697,1,4,67.1,2025-07-04T17:17:04.007Z,2025-07-04T22:08:52Z,5787276689,376,,,,,,,,,,,,,,,,,,,,,,,4wi12cbhl42oh50t3dxkwgct1,J. Falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489219,523,1,2,52,18,52rvkys9wse9ip8a181ik4697,1,9.5,55.5,2025-07-04T17:17:07.928Z,2025-07-04T17:17:10Z,5787102259,141,73.0,5787102255,56,Back,5787102261,212,17.8,5787102263,213,0.73,5787102253,123,,5787102257,140,22.1,,,,,,,4wi12cbhl42oh50t3dxkwgct1,J. Falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489225,524,1,2,52,21,52rvkys9wse9ip8a181ik4697,1,22.7,72.1,2025-07-04T17:17:10.615Z,2025-07-04T17:17:15Z,5787102299,141,68.1,5787102301,212,7.9,5787102295,56,Back,5787102303,213,5.93,5787102297,140,29.8,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489231,525,1,2,52,25,52rvkys9wse9ip8a181ik4697,1,29.3,45.5,2025-07-04T17:17:15.464Z,2025-07-04T17:17:21Z,5787102321,140,31.5,5787102325,212,6.0,5787102323,141,37.4,5787102327,213,5.11,5787102319,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489239,526,1,2,52,31,52rvkys9wse9ip8a181ik4697,0,42.1,22.4,2025-07-04T17:17:21.304Z,2025-07-04T17:17:24Z,5787102357,141,3.1,5787102353,56,Right,5787102351,155,,5787102359,212,63.3,5787102363,1,,5787102361,213,6.07,5787102355,140,100.0,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489243,447,5,2,52,34,ar8e9gyeyninjade4u79kapqm,1,-1,97.2,2025-07-04T17:17:24.395Z,2025-07-04T17:17:48Z,5787102385,56,Back,5787102387,346,,5787102457,233,527,,,,,,,,,,,,,,,,5xeqrq3iczzork08c28rmx3ah,J. Thomsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489261,527,5,2,52,34,52rvkys9wse9ip8a181ik4697,0,101,2.8,2025-07-04T17:17:24.395Z,2025-07-04T17:17:48Z,5787102453,56,Right,5787102461,233,447,5787102455,346,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489271,448,1,2,53,8,ar8e9gyeyninjade4u79kapqm,0,4.5,53.9,2025-07-04T17:17:58.537Z,2025-07-04T22:09:32Z,5787102511,124,,5787102523,1,,5787102517,141,70.9,5787102513,56,Back,5787102521,213,0.28,5787102515,140,42.4,5787102525,74,,5787277121,189,,6m436tdkdxn7jy1dc0998wru1,M. Østergaard,5787102519,212,,,,,,,,,,,,,,,41.4,,,,,,,,,,,,,,,,,,,
2825489275,528,1,2,53,10,52rvkys9wse9ip8a181ik4697,0,56.2,28.9,2025-07-04T17:17:59.688Z,2025-07-04T17:18:01Z,5787102537,212,10.7,5787102533,140,66.2,5787102529,3,,5787102535,141,32.2,5787102531,56,Center,5787102539,213,0.21,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489273,449,61,2,53,11,ar8e9gyeyninjade4u79kapqm,1,29.1,60.2,2025-07-04T17:18:01.208Z,2025-07-04T17:18:01Z,5787102527,56,Back,,,,,,,,,,,,,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489277,450,83,2,53,12,ar8e9gyeyninjade4u79kapqm,0,28.7,50.4,2025-07-04T17:18:02.439Z,2025-07-04T17:18:06Z,5787102559,399,ec1vrqeqni3lmibeazgq62eol,,,,,,,,,,,,,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489281,529,49,2,53,13,52rvkys9wse9ip8a181ik4697,1,68.1,37.4,2025-07-04T17:18:02.808Z,2025-07-04T17:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489283,530,1,2,53,13,52rvkys9wse9ip8a181ik4697,1,69.2,47,2025-07-04T17:18:03.527Z,2025-07-04T17:18:05Z,5787102551,141,63.6,5787102555,213,2.13,5787102553,212,13.4,5787102549,140,62.4,5787102547,56,Center,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489285,531,1,2,53,15,52rvkys9wse9ip8a181ik4697,0,57.3,68.7,2025-07-04T17:18:05.224Z,2025-07-04T22:10:01Z,5787102563,140,85.0,5787102567,212,29.3,5787102565,141,74.2,5787102561,56,Center,5787102569,213,0.13,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489287,451,12,2,53,17,ar8e9gyeyninjade4u79kapqm,1,15.5,23.7,2025-07-04T17:18:07.512Z,2025-07-04T17:18:08Z,5787102573,140,19.6,5787102577,212,17.9,5787102585,167,,5787102571,56,Back,5787102575,141,0.0,5787102579,213,4.95,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489289,452,5,2,53,18,ar8e9gyeyninjade4u79kapqm,0,20.2,-1.8,2025-07-04T17:18:07.656Z,2025-07-04T17:23:44Z,5787102583,347,,5787102623,233,532,5787102581,56,Back,,,,,,,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489299,532,5,2,53,18,52rvkys9wse9ip8a181ik4697,1,79.8,101.8,2025-07-04T17:18:07.656Z,2025-07-04T17:23:44Z,5787102619,233,452,5787102617,347,,5787102615,56,Left,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489303,533,1,2,53,23,52rvkys9wse9ip8a181ik4697,1,77.4,100,2025-07-04T17:18:12.839Z,2025-07-04T17:18:15Z,5787102639,107,,5787102649,213,3.85,5787102645,141,91.2,5787102641,56,Left,5787102647,212,10.4,5787102643,140,69.9,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489305,534,1,2,53,26,52rvkys9wse9ip8a181ik4697,1,70.4,84.7,2025-07-04T17:18:15.928Z,2025-07-04T17:18:18Z,5787102661,213,5.06,5787102655,140,74.4,5787102659,212,12.4,5787102657,141,67.5,5787102653,56,Center,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489307,535,61,2,53,28,52rvkys9wse9ip8a181ik4697,0,77.3,60.9,2025-07-04T17:18:18.215Z,2025-07-04T17:18:18Z,5787102665,56,Center,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489321,453,12,2,53,29,ar8e9gyeyninjade4u79kapqm,1,23.8,40.3,2025-07-04T17:18:19.304Z,2025-07-04T17:18:27Z,5787102739,56,Back,5787102743,141,41.3,5787102747,213,0.16,5787102741,140,27.8,5787102745,212,4.3,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489311,536,1,2,53,30,52rvkys9wse9ip8a181ik4697,1,72.2,53,2025-07-04T17:18:20.536Z,2025-07-04T17:18:23Z,5787102681,140,80.6,5787102687,213,0.94,5787102683,141,70.6,5787102679,56,Center,5787102685,212,14.9,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489313,537,1,2,53,33,52rvkys9wse9ip8a181ik4697,1,89.7,75.3,2025-07-04T17:18:23.271Z,2025-07-04T17:18:24Z,5787102691,56,Left,5787102697,212,12.0,5787102693,140,81.1,5787102699,213,2.42,5787102695,141,86.9,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489317,538,1,2,53,35,52rvkys9wse9ip8a181ik4697,0,79.8,83.6,2025-07-04T17:18:24.856Z,2025-07-04T22:10:36Z,5787102719,2,,5787102729,212,29.2,5787102725,140,92.2,5787102731,213,5.17,5787277973,72,,5787102721,155,,5787102727,141,45.2,5787277969,225,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,5787277971,387,5787102723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489323,454,44,2,53,37,ar8e9gyeyninjade4u79kapqm,1,7.2,54.8,2025-07-04T17:18:27.142Z,2025-07-04T17:36:09Z,5787102751,285,,5787102749,56,Back,5787102753,233,539,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489319,539,44,2,53,37,52rvkys9wse9ip8a181ik4697,0,92.8,45.2,2025-07-04T17:18:27.143Z,2025-07-04T17:36:10Z,5787102735,56,Center,5787102737,286,,5787102757,233,454,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489325,455,12,2,53,37,ar8e9gyeyninjade4u79kapqm,1,6,54.9,2025-07-04T17:18:27.360Z,2025-07-04T22:10:42Z,5787102761,56,Back,5787102765,141,70.5,5787102767,212,11.3,5787102763,140,9.6,5787102769,213,1.23,5787102771,15,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489327,456,49,2,53,40,ar8e9gyeyninjade4u79kapqm,1,5,73.9,2025-07-04T17:18:29.863Z,2025-07-04T17:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489341,457,1,2,53,46,ar8e9gyeyninjade4u79kapqm,0,27.9,83.5,2025-07-04T17:18:36.104Z,2025-07-04T17:18:36Z,5787102829,212,11.1,5787102831,213,6.09,5787102827,141,80.3,5787102823,56,Back,5787102825,140,38.3,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489345,540,49,2,53,48,52rvkys9wse9ip8a181ik4697,1,64.4,18.8,2025-07-04T17:18:37.944Z,2025-07-04T17:18:38Z,,,,,,,,,,,,,,,,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489349,541,1,2,53,49,52rvkys9wse9ip8a181ik4697,1,68.8,17.9,2025-07-04T17:18:39.519Z,2025-07-04T17:18:40Z,5787102861,140,73.1,5787102865,212,9.8,5787102863,141,30.7,5787102867,213,1.09,5787102859,56,Center,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489351,542,1,2,53,51,52rvkys9wse9ip8a181ik4697,1,74.1,35.7,2025-07-04T17:18:40.823Z,2025-07-04T17:18:42Z,5787102877,212,7.0,5787102873,140,67.5,5787102871,56,Center,5787102875,141,34.9,5787102879,213,3.22,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489353,543,1,2,53,53,52rvkys9wse9ip8a181ik4697,1,71.5,38.5,2025-07-04T17:18:42.839Z,2025-07-04T22:11:27Z,5787102885,140,80.8,5787102889,212,9.8,5787102891,213,0.00,5787102887,141,38.5,5787102883,56,Center,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489357,544,3,2,53,55,52rvkys9wse9ip8a181ik4697,0,83.9,43.4,2025-07-04T17:18:44.936Z,2025-07-04T22:11:39Z,5787102907,56,Center,5787278539,465,,5787102909,286,,5787102921,233,458,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489359,458,7,2,53,55,ar8e9gyeyninjade4u79kapqm,0,16.1,56.6,2025-07-04T17:18:44.937Z,2025-07-04T22:11:36Z,5787102911,56,Back,5787102915,233,544,5787102913,285,,5787278493,385,,,,,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489365,545,1,2,53,58,52rvkys9wse9ip8a181ik4697,1,72.8,62.9,2025-07-04T17:18:47.720Z,2025-07-04T17:18:49Z,5787102945,212,4.5,5787102941,140,69.0,5787102943,141,59.7,5787102947,213,3.64,5787102939,56,Center,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489371,546,1,2,53,59,52rvkys9wse9ip8a181ik4697,1,68.1,57,2025-07-04T17:18:49.368Z,2025-07-04T17:18:52Z,5787102985,213,5.03,5787102977,56,Center,5787102979,140,70.8,5787102981,141,44.5,5787102983,212,9.0,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489373,547,1,2,54,2,52rvkys9wse9ip8a181ik4697,1,73.2,47.3,2025-07-04T17:18:52.456Z,2025-07-04T17:18:54Z,5787102989,56,Center,5787102997,213,0.24,5787102993,141,50.1,5787102995,212,7.9,5787102991,140,80.5,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489385,548,1,2,54,4,52rvkys9wse9ip8a181ik4697,1,81.6,47.2,2025-07-04T17:18:53.943Z,2025-07-04T17:19:57Z,5787103045,212,8.5,5787103257,154,,5787103043,141,37.7,5787103259,22,,5787103047,213,5.42,5787103041,140,86.9,5787103255,210,16,5787103039,56,Center,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2825489387,549,16,2,54,5,52rvkys9wse9ip8a181ik4697,1,88.6,34.2,2025-07-04T17:18:55.480Z,2025-07-04T22:13:14Z,5787103051,22,,5787279339,396,50.9,5787103271,102,54.1,5787103153,20,,5787279817,63,,5787103265,154,,5787103263,29,,5787103267,55,548,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,5787103273,103,5787103277,231,47.7,5787103055,56,Center,5787103275,230,5787103163,375,54:04.942,5787103159,374,,7.6,5787103261,76,,5787279337,395,2.8,,,98.1,2025-07-04 18:18:54.515,,,,,,,,,
2825489441,459,1,2,55,21,ar8e9gyeyninjade4u79kapqm,1,49.6,50.1,2025-07-04T17:20:11.271Z,2025-07-04T17:20:43Z,5787103367,213,2.82,5787103363,141,62.3,5787103361,140,25.9,5787103359,56,Back,5787103549,189,,5787103365,212,26.2,5787103369,279,G,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489443,460,61,2,55,24,ar8e9gyeyninjade4u79kapqm,1,26,62.3,2025-07-04T17:20:13.783Z,2025-07-04T22:13:39Z,5787280111,189,,5787103373,56,Back,,,,,,,,,,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489445,550,1,2,55,27,52rvkys9wse9ip8a181ik4697,0,36.3,8,2025-07-04T17:20:16.984Z,2025-07-04T22:13:50Z,5787103379,140,52.1,5787103375,3,,5787103381,141,5.6,5787103383,212,16.7,5787103385,213,6.19,5787103377,56,Right,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489449,461,1,2,55,31,ar8e9gyeyninjade4u79kapqm,1,71.3,90.9,2025-07-04T17:20:20.695Z,2025-07-04T17:20:22Z,5787103409,213,4.33,5787103401,56,Center,5787103405,141,76.0,5787103407,212,10.9,5787103403,140,67.4,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489453,462,1,2,55,32,ar8e9gyeyninjade4u79kapqm,1,73.6,72.6,2025-07-04T17:20:22.471Z,2025-07-04T17:20:25Z,5787103425,56,Center,5787103429,141,77.2,5787103427,140,90.7,5787103433,213,0.17,5787103431,212,18.2,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489457,463,1,2,55,35,ar8e9gyeyninjade4u79kapqm,1,93.2,74.4,2025-07-04T17:20:25.014Z,2025-07-04T22:14:30Z,5787103455,212,25.4,5787103563,210,15,5787103457,213,4.38,5787103453,141,39.1,5787103565,154,,5787103449,56,Center,5787280911,195,,5787103451,140,85.3,3jdjaxxmie7gxyn1lhkh9p2ad,A. Vangsgaard,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2825489459,464,15,2,55,38,ar8e9gyeyninjade4u79kapqm,1,85.2,38.8,2025-07-04T17:20:28.360Z,2025-07-04T22:15:01Z,5787104327,101,,5787103489,20,,5787103569,29,,5787103577,102,54.5,5787103573,55,463,5787281167,328,,5787103463,17,,5787103593,233,551,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,5787103587,147,5787103583,82,,5787103465,56,Center,5787281165,76,5787103585,146,97.2,5787103589,230,,51.6,5787103571,154,,5787103461,22,,5787103579,103,,97.2,2.8,5787103591,231,47.3,,5787103581,100,,
2825489461,551,10,2,55,38,52rvkys9wse9ip8a181ik4697,1,2.7,47.4,2025-07-04T17:20:28.460Z,2025-07-04T22:15:06Z,5787103603,14,,5787103473,94,,5787103597,233,464,5787103475,56,Back,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489469,552,12,2,55,41,52rvkys9wse9ip8a181ik4697,1,4.1,46.3,2025-07-04T17:20:31.127Z,2025-07-04T17:20:39Z,5787103529,213,5.98,5787103527,212,37.1,5787103523,140,37.8,5787103525,141,29.8,5787103521,56,Back,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489465,465,1,2,55,45,ar8e9gyeyninjade4u79kapqm,1,56.7,73.8,2025-07-04T17:20:34.823Z,2025-07-04T17:20:37Z,5787103505,212,24.7,5787103501,140,76.5,5787103503,141,93.5,5787103507,213,0.57,5787103499,56,Left,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489467,466,4,2,55,47,ar8e9gyeyninjade4u79kapqm,1,75.6,92.8,2025-07-04T17:20:37.190Z,2025-07-04T17:23:37Z,5787103513,56,Left,5787103517,265,,5787103511,13,,5787103519,286,,5787103541,233,553,5787103515,152,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489471,553,4,2,55,47,52rvkys9wse9ip8a181ik4697,0,24.4,7.2,2025-07-04T17:20:37.191Z,2025-07-04T17:23:37Z,5787103539,285,,5787103535,152,,5787103545,233,466,5787103537,265,,5787103533,56,Back,5787103531,13,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489473,467,1,2,56,33,ar8e9gyeyninjade4u79kapqm,0,74.8,87.1,2025-07-04T17:21:22.982Z,2025-07-04T22:15:58Z,5787103615,140,88.8,5787103609,155,,5787281699,20,,5787103605,2,,5787103619,212,33.8,5787103611,152,,5787103623,1,,5787103613,56,Center,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,5787103621,213,5787103617,141,42.4,5787103607,5,,5787281697,223,,,,,,,5.16,,,,,,,,,,,,,,,,,,,
2825489477,554,44,2,56,36,52rvkys9wse9ip8a181ik4697,1,11.8,60.3,2025-07-04T17:21:26.213Z,2025-07-04T17:36:10Z,5787103649,233,468,5787103631,285,,5787103629,56,Back,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489475,468,44,2,56,36,ar8e9gyeyninjade4u79kapqm,0,88.2,39.7,2025-07-04T17:21:26.214Z,2025-07-04T17:36:10Z,5787103625,56,Center,5787103627,286,,5787103663,233,554,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489483,555,12,2,56,37,52rvkys9wse9ip8a181ik4697,1,12.5,62.2,2025-07-04T17:21:27.175Z,2025-07-04T23:57:56Z,5787103669,140,16.1,5787103671,141,69.7,5787103675,213,0.93,5787103677,15,,5787103673,212,6.3,5787103667,56,Back,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489489,557,49,2,56,42,52rvkys9wse9ip8a181ik4697,1,24.9,88.6,2025-07-04T17:21:32.064Z,2025-07-04T17:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489485,556,3,2,56,43,52rvkys9wse9ip8a181ik4697,0,27,87.6,2025-07-04T17:21:33.557Z,2025-07-04T22:16:53Z,5787103679,56,Back,5787103681,285,,5787282435,465,,5787103693,233,469,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489487,469,7,2,56,43,ar8e9gyeyninjade4u79kapqm,0,73,12.4,2025-07-04T17:21:33.558Z,2025-07-04T22:16:57Z,5787104329,14,,5787282469,385,,5787103685,286,,5787103687,233,556,5787103683,56,Right,,,,,,,,,,5xeqrq3iczzork08c28rmx3ah,J. Thomsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489545,476,5,2,56,46,ar8e9gyeyninjade4u79kapqm,0,82.8,-1.2,2025-07-04T17:21:35.849Z,2025-07-04T17:23:45Z,5787104019,347,,5787104017,56,Right,5787104049,233,558,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489493,558,5,2,56,46,52rvkys9wse9ip8a181ik4697,1,17.2,101.2,2025-07-04T17:21:35.849Z,2025-07-04T17:23:45Z,5787103709,56,Back,5787104045,233,476,5787103711,347,,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825489495,559,1,2,56,54,52rvkys9wse9ip8a181ik4697,1,22.7,100,2025-07-04T17:21:43.976Z,2025-07-04T18:10:24Z,5787103725,213,4.76,5787103715,107,,5787103719,140,23.1,5787103721,141,88.1,5787103717,56,Back,5787103723,212,9.4,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
